#100,16,0,33.36787223815918
1000000000,512,0,30074.638843536377
1000000000,512,1,22214.01071548462
1000000000,512,2,22967.13900566101
1000000000,512,3,22587.19038963318
1000000000,256,0,24620.261430740356
1000000000,256,1,18903.34177017212
1000000000,256,2,19786.112308502197
1000000000,256,3,18393.413066864014
1000000000,128,0,22536.36932373047
1000000000,128,1,20003.345727920532
1000000000,128,2,17508.575439453125
1000000000,128,3,17277.392148971558
1000000000,64,0,20287.398099899292
1000000000,64,1,18001.39355659485
1000000000,64,2,19323.357343673706
1000000000,64,3,18658.002614974976
1000000000,32,0,18640.470266342163
1000000000,32,1,16167.914152145386
1000000000,32,2,16119.998455047607
1000000000,32,3,15523.409843444824
1000000000,16,0,18257.038116455078
1000000000,16,1,16797.350645065308
1000000000,16,2,13793.905258178711
1000000000,16,3,13905.602216720581
1000000000,8,0,14258.29291343689
1000000000,8,1,13646.782398223877
1000000000,8,2,13707.127571105957
1000000000,8,3,14029.863357543945
1000000000,4,0,14350.85153579712
1000000000,4,1,13371.922016143799
1000000000,4,2,13588.604927062988
1000000000,4,3,13514.829874038696
1000000000,2,0,14263.588428497314
1000000000,2,1,12938.479661941528
1000000000,2,2,12779.971361160278
1000000000,2,3,12694.828510284424
1000000000,1,0,15348.05178642273
1000000000,1,1,11805.170774459839
1000000000,1,2,11739.818572998047
1000000000,1,3,11857.49888420105
1000000000,1,0,14416.51463508606
1000000000,1,1,12617.309093475342
