100000000,1,0,18393.876314163208
100000000,1,1,18888.712644577026
100000000,1,2,18874.58038330078
100000000,1,3,18868.34144592285
100000000,1,4,18876.399993896484
100000000,2,0,11431.129693984985
100000000,2,1,12148.745775222778
100000000,2,2,12181.81562423706
100000000,2,3,12501.639127731323
100000000,2,4,12144.991874694824
100000000,4,0,5529.322385787964
100000000,4,1,5749.181509017944
100000000,4,2,5734.827995300293
100000000,4,3,5905.950307846069
100000000,4,4,5866.519451141357
100000000,8,0,3066.6093826293945
100000000,8,1,3273.634910583496
100000000,8,2,3275.0580310821533
100000000,8,3,3327.454090118408
100000000,8,4,3229.179859161377
100000000,16,0,1694.7026252746582
100000000,16,1,1750.7264614105225
100000000,16,2,1726.7656326293945
100000000,16,3,1802.1843433380127
100000000,16,4,1764.3873691558838
100000000,32,0,872.5268840789795
100000000,32,1,827.103853225708
100000000,32,2,837.9271030426025
100000000,32,3,823.2126235961914
100000000,32,4,828.3276557922363
100000000,64,0,626.5485286712646
100000000,64,1,509.8388195037842
100000000,64,2,485.41927337646484
100000000,64,3,505.0482749938965
100000000,64,4,540.5721664428711
100000000,128,0,484.19785499572754
100000000,128,1,424.5564937591553
100000000,128,2,696.7766284942627
100000000,128,3,576.27272605896
100000000,128,4,595.0033664703369
100000000,256,0,860.9540462493896
100000000,256,1,399.1222381591797
100000000,256,2,340.1029109954834
100000000,256,3,352.3092269897461
100000000,256,4,433.6116313934326
100000000,512,0,1504.5430660247803
100000000,512,1,1429.0111064910889
100000000,512,2,1244.7936534881592
100000000,512,3,1273.306131362915
100000000,512,4,1374.5229244232178
100000000,1,0,17484.761238098145
100000000,1,1,18725.077152252197
100000000,1,2,20424.89719390869
100000000,1,3,20494.445085525513
100000000,1,4,20233.216047286987
100000000,2,0,18767.369985580444
100000000,2,1,20891.862869262695
100000000,2,2,21879.57239151001
100000000,2,3,21898.090600967407
100000000,2,4,22038.875818252563
100000000,4,0,10153.033256530762
100000000,4,1,11455.94835281372
100000000,4,2,11620.939254760742
100000000,4,3,11656.600713729858
100000000,4,4,11708.926677703857
100000000,8,0,5535.872936248779
100000000,8,1,6178.994655609131
100000000,8,2,6288.959741592407
100000000,8,3,6305.975914001465
100000000,8,4,6230.393648147583
100000000,16,0,2808.9733123779297
100000000,16,1,3239.8018836975098
100000000,16,2,3216.787338256836
100000000,16,3,3256.2813758850098
100000000,16,4,3191.1885738372803
100000000,32,0,1424.6735572814941
100000000,32,1,1344.5298671722412
100000000,32,2,1367.6261901855469
100000000,32,3,1561.9056224822998
100000000,32,4,1543.4017181396484
100000000,64,0,846.4431762695312
100000000,64,1,799.3836402893066
100000000,64,2,860.1877689361572
100000000,64,3,839.287519454956
100000000,64,4,875.525712966919
100000000,128,0,725.7683277130127
100000000,128,1,979.1359901428223
100000000,128,2,1007.6615810394287
100000000,128,3,1039.3543243408203
100000000,128,4,1003.4632682800293
100000000,256,0,832.0910930633545
100000000,256,1,1382.8542232513428
100000000,256,2,1432.901382446289
100000000,256,3,1454.9486637115479
100000000,256,4,1487.3838424682617
100000000,256,0,996.1154460906982
100000000,256,1,1366.417646408081
100000000,256,2,1380.446195602417
100000000,256,3,1443.3724880218506
100000000,256,4,1305.973768234253
100000000,512,0,2176.3100624084473
100000000,512,1,2527.4624824523926
100000000,512,2,2679.234743118286
100000000,512,3,2349.651098251343
100000000,512,4,2397.9079723358154

